Search_method Problem Max_evals Run Score
annealing knapPI_11_200_1000_4 10000 97 -5195
annealing knapPI_11_200_1000_4 10000 98 -5538
annealing knapPI_11_200_1000_4 10000 99 -8040
annealing knapPI_13_200_1000_4 10000 0 -3483
annealing knapPI_13_200_1000_4 10000 1 -3963
annealing knapPI_13_200_1000_4 10000 2 -4317
annealing knapPI_13_200_1000_4 10000 3 -4404
annealing knapPI_13_200_1000_4 10000 4 -5208
annealing knapPI_13_200_1000_4 10000 5 -3414
annealing knapPI_13_200_1000_4 10000 6 -5439
annealing knapPI_13_200_1000_4 10000 7 -5088
annealing knapPI_13_200_1000_4 10000 8 -3945
annealing knapPI_13_200_1000_4 10000 9 -3702
annealing knapPI_13_200_1000_4 10000 10 -3087
annealing knapPI_13_200_1000_4 10000 11 -4095
annealing knapPI_13_200_1000_4 10000 12 -3183
annealing knapPI_13_200_1000_4 10000 13 -4260
annealing knapPI_13_200_1000_4 10000 14 3584
annealing knapPI_13_200_1000_4 10000 15 -3696
annealing knapPI_13_200_1000_4 10000 16 -6819
annealing knapPI_13_200_1000_4 10000 17 3637
annealing knapPI_13_200_1000_4 10000 18 -2901
annealing knapPI_13_200_1000_4 10000 19 -3528
annealing knapPI_13_200_1000_4 10000 20 -5526
annealing knapPI_13_200_1000_4 10000 21 -3396
annealing knapPI_13_200_1000_4 10000 22 -3492
annealing knapPI_13_200_1000_4 10000 23 3575
annealing knapPI_13_200_1000_4 10000 24 3603
annealing knapPI_13_200_1000_4 10000 25 -5148
annealing knapPI_13_200_1000_4 10000 26 -3906
annealing knapPI_13_200_1000_4 10000 27 -3840
annealing knapPI_13_200_1000_4 10000 28 -3312
annealing knapPI_13_200_1000_4 10000 29 -5799
annealing knapPI_13_200_1000_4 10000 30 -5841
annealing knapPI_13_200_1000_4 10000 31 -3249
annealing knapPI_13_200_1000_4 10000 32 3654
annealing knapPI_13_200_1000_4 10000 33 -5154
annealing knapPI_13_200_1000_4 10000 34 3567
annealing knapPI_13_200_1000_4 10000 35 3620
annealing knapPI_13_200_1000_4 10000 36 -4050
annealing knapPI_13_200_1000_4 10000 37 -4179
annealing knapPI_13_200_1000_4 10000 38 -5550
annealing knapPI_13_200_1000_4 10000 39 3567
annealing knapPI_13_200_1000_4 10000 40 -2859
annealing knapPI_13_200_1000_4 10000 41 -4392
annealing knapPI_13_200_1000_4 10000 42 3645
annealing knapPI_13_200_1000_4 10000 43 -4095
annealing knapPI_13_200_1000_4 10000 44 3585
annealing knapPI_13_200_1000_4 10000 45 -3144
annealing knapPI_13_200_1000_4 10000 46 -4059
annealing knapPI_13_200_1000_4 10000 47 -3750
annealing knapPI_13_200_1000_4 10000 48 -3999
annealing knapPI_13_200_1000_4 10000 49 -4659
annealing knapPI_13_200_1000_4 10000 50 3610
annealing knapPI_13_200_1000_4 10000 51 -2925
annealing knapPI_13_200_1000_4 10000 52 -3636
annealing knapPI_13_200_1000_4 10000 53 3611
annealing knapPI_13_200_1000_4 10000 54 -5331
annealing knapPI_13_200_1000_4 10000 55 -4167
annealing knapPI_13_200_1000_4 10000 56 -3210
annealing knapPI_13_200_1000_4 10000 57 -4209
annealing knapPI_13_200_1000_4 10000 58 -2904
annealing knapPI_13_200_1000_4 10000 59 -3450
annealing knapPI_13_200_1000_4 10000 60 -2958
annealing knapPI_13_200_1000_4 10000 61 -4443
annealing knapPI_13_200_1000_4 10000 62 -2892
annealing knapPI_13_200_1000_4 10000 63 -3423
annealing knapPI_13_200_1000_4 10000 64 3585
annealing knapPI_13_200_1000_4 10000 65 -3552
annealing knapPI_13_200_1000_4 10000 66 3602
annealing knapPI_13_200_1000_4 10000 67 -2802
annealing knapPI_13_200_1000_4 10000 68 -4548
annealing knapPI_13_200_1000_4 10000 69 3610
annealing knapPI_13_200_1000_4 10000 70 -3750
annealing knapPI_13_200_1000_4 10000 71 -4173
annealing knapPI_13_200_1000_4 10000 72 -3525
annealing knapPI_13_200_1000_4 10000 73 3593
annealing knapPI_13_200_1000_4 10000 74 -4566
annealing knapPI_13_200_1000_4 10000 75 3513
annealing knapPI_13_200_1000_4 10000 76 -2889
annealing knapPI_13_200_1000_4 10000 77 -2997
annealing knapPI_13_200_1000_4 10000 78 3593
annealing knapPI_13_200_1000_4 10000 79 3628
annealing knapPI_13_200_1000_4 10000 80 3628
annealing knapPI_13_200_1000_4 10000 81 -3552
annealing knapPI_13_200_1000_4 10000 82 -4359
annealing knapPI_13_200_1000_4 10000 83 -4422
annealing knapPI_13_200_1000_4 10000 84 3576
annealing knapPI_13_200_1000_4 10000 85 3575
annealing knapPI_13_200_1000_4 10000 86 -4284
annealing knapPI_13_200_1000_4 10000 87 -4605
annealing knapPI_13_200_1000_4 10000 88 3469
annealing knapPI_13_200_1000_4 10000 89 -4011
annealing knapPI_13_200_1000_4 10000 90 -4188
annealing knapPI_13_200_1000_4 10000 91 -4779
annealing knapPI_13_200_1000_4 10000 92 -3750
annealing knapPI_13_200_1000_4 10000 93 -4749
annealing knapPI_13_200_1000_4 10000 94 -3816
annealing knapPI_13_200_1000_4 10000 95 -4596
annealing knapPI_13_200_1000_4 10000 96 -3204
annealing knapPI_13_200_1000_4 10000 97 -3609
annealing knapPI_13_200_1000_4 10000 98 -2826
annealing knapPI_13_200_1000_4 10000 99 -5025
annealing knapPI_16_200_1000_4 10000 0 -5975
annealing knapPI_16_200_1000_4 10000 1 -6842
annealing knapPI_16_200_1000_4 10000 2 7985
annealing knapPI_16_200_1000_4 10000 3 -7579
annealing knapPI_16_200_1000_4 10000 4 -7362
annealing knapPI_16_200_1000_4 10000 5 -8300
annealing knapPI_16_200_1000_4 10000 6 -6342
annealing knapPI_16_200_1000_4 10000 7 -4932
annealing knapPI_16_200_1000_4 10000 8 -5873
annealing knapPI_16_200_1000_4 10000 9 -5433
annealing knapPI_16_200_1000_4 10000 10 -5126
annealing knapPI_16_200_1000_4 10000 11 -10540
annealing knapPI_16_200_1000_4 10000 12 -5663
annealing knapPI_16_200_1000_4 10000 13 -5892
annealing knapPI_16_200_1000_4 10000 14 8194
annealing knapPI_16_200_1000_4 10000 15 -4434
annealing knapPI_16_200_1000_4 10000 16 -6830
annealing knapPI_16_200_1000_4 10000 17 8833
annealing knapPI_16_200_1000_4 10000 18 -5828
annealing knapPI_16_200_1000_4 10000 19 -7490
annealing knapPI_16_200_1000_4 10000 20 8505
annealing knapPI_16_200_1000_4 10000 21 -5713
annealing knapPI_16_200_1000_4 10000 22 -7485
annealing knapPI_16_200_1000_4 10000 23 -5812
annealing knapPI_16_200_1000_4 10000 24 -4919
annealing knapPI_16_200_1000_4 10000 25 -5614
annealing knapPI_16_200_1000_4 10000 26 -5387
annealing knapPI_16_200_1000_4 10000 27 9139
annealing knapPI_16_200_1000_4 10000 28 -6168
annealing knapPI_16_200_1000_4 10000 29 -5449
annealing knapPI_16_200_1000_4 10000 30 -5661
annealing knapPI_16_200_1000_4 10000 31 -4458
annealing knapPI_16_200_1000_4 10000 32 -5031
annealing knapPI_16_200_1000_4 10000 33 -4686
annealing knapPI_16_200_1000_4 10000 34 8848
annealing knapPI_16_200_1000_4 10000 35 -7671
annealing knapPI_16_200_1000_4 10000 36 -4846
annealing knapPI_16_200_1000_4 10000 37 -5535
annealing knapPI_16_200_1000_4 10000 38 -5927
annealing knapPI_16_200_1000_4 10000 39 -5426
annealing knapPI_16_200_1000_4 10000 40 -6121
annealing knapPI_16_200_1000_4 10000 41 -5711
annealing knapPI_16_200_1000_4 10000 42 -5217
annealing knapPI_16_200_1000_4 10000 43 -6398
annealing knapPI_16_200_1000_4 10000 44 -4275
annealing knapPI_16_200_1000_4 10000 45 -5677
annealing knapPI_16_200_1000_4 10000 46 -5771
annealing knapPI_16_200_1000_4 10000 47 -5334
annealing knapPI_16_200_1000_4 10000 48 8659
annealing knapPI_16_200_1000_4 10000 49 9107
annealing knapPI_16_200_1000_4 10000 50 -7429
annealing knapPI_16_200_1000_4 10000 51 -4535
annealing knapPI_16_200_1000_4 10000 52 -5911
annealing knapPI_16_200_1000_4 10000 53 -5265
annealing knapPI_16_200_1000_4 10000 54 10093
annealing knapPI_16_200_1000_4 10000 55 -4605
annealing knapPI_16_200_1000_4 10000 56 -5611
annealing knapPI_16_200_1000_4 10000 57 -5417
annealing knapPI_16_200_1000_4 10000 58 -7235
annealing knapPI_16_200_1000_4 10000 59 8620
annealing knapPI_16_200_1000_4 10000 60 -5580
annealing knapPI_16_200_1000_4 10000 61 -7610
annealing knapPI_16_200_1000_4 10000 62 8298
annealing knapPI_16_200_1000_4 10000 63 -8426
annealing knapPI_16_200_1000_4 10000 64 -7525
annealing knapPI_16_200_1000_4 10000 65 -5209
annealing knapPI_16_200_1000_4 10000 66 -7315
annealing knapPI_16_200_1000_4 10000 67 10682
annealing knapPI_16_200_1000_4 10000 68 -5147
annealing knapPI_16_200_1000_4 10000 69 -6064
annealing knapPI_16_200_1000_4 10000 70 -5855
annealing knapPI_16_200_1000_4 10000 71 -7797
annealing knapPI_16_200_1000_4 10000 72 -6255
annealing knapPI_16_200_1000_4 10000 73 7730
annealing knapPI_16_200_1000_4 10000 74 -6100
annealing knapPI_16_200_1000_4 10000 75 -6007
annealing knapPI_16_200_1000_4 10000 76 -7848
annealing knapPI_16_200_1000_4 10000 77 -5796
annealing knapPI_16_200_1000_4 10000 78 -6449
annealing knapPI_16_200_1000_4 10000 79 -5082
annealing knapPI_16_200_1000_4 10000 80 -6767
annealing knapPI_16_200_1000_4 10000 81 -7200
annealing knapPI_16_200_1000_4 10000 82 8470
annealing knapPI_16_200_1000_4 10000 83 -5378
annealing knapPI_16_200_1000_4 10000 84 -6392
annealing knapPI_16_200_1000_4 10000 85 -7989
annealing knapPI_16_200_1000_4 10000 86 -8927
annealing knapPI_16_200_1000_4 10000 87 -5342
annealing knapPI_16_200_1000_4 10000 88 -4941
annealing knapPI_16_200_1000_4 10000 89 -4826
annealing knapPI_16_200_1000_4 10000 90 8650
annealing knapPI_16_200_1000_4 10000 91 -4650
annealing knapPI_16_200_1000_4 10000 92 -5709
annealing knapPI_16_200_1000_4 10000 93 -6315
annealing knapPI_16_200_1000_4 10000 94 -6107
annealing knapPI_16_200_1000_4 10000 95 -4694
annealing knapPI_16_200_1000_4 10000 96 -5868
annealing knapPI_16_200_1000_4 10000 97 -8042
annealing knapPI_16_200_1000_4 10000 98 -6351
annealing knapPI_16_200_1000_4 10000 99 -7849
hill_climber knapPI_11_20_1000_4 1000 0 1240
hill_climber knapPI_11_20_1000_4 1000 1 1200
hill_climber knapPI_11_20_1000_4 1000 2 1360
hill_climber knapPI_11_20_1000_4 1000 3 1280
hill_climber knapPI_11_20_1000_4 1000 4 1320
hill_climber knapPI_11_20_1000_4 1000 5 1320
hill_climber knapPI_11_20_1000_4 1000 6 1320
hill_climber knapPI_11_20_1000_4 1000 7 1240
hill_climber knapPI_11_20_1000_4 1000 8 1240
hill_climber knapPI_11_20_1000_4 1000 9 1320
hill_climber knapPI_11_20_1000_4 1000 10 1320
hill_climber knapPI_11_20_1000_4 1000 11 1400
hill_climber knapPI_11_20_1000_4 1000 12 1320
hill_climber knapPI_11_20_1000_4 1000 13 1200
hill_climber knapPI_11_20_1000_4 1000 14 1400
hill_climber knapPI_11_20_1000_4 1000 15 1200
hill_climber knapPI_11_20_1000_4 1000 16 1200
hill_climber knapPI_11_20_1000_4 1000 17 1160
hill_climber knapPI_11_20_1000_4 1000 18 1320
hill_climber knapPI_11_20_1000_4 1000 19 1200
hill_climber knapPI_11_20_1000_4 1000 20 1400
hill_climber knapPI_11_20_1000_4 1000 21 1120
hill_climber knapPI_11_20_1000_4 1000 22 1280
hill_climber knapPI_11_20_1000_4 1000 23 1120
hill_climber knapPI_11_20_1000_4 1000 24 1360
hill_climber knapPI_11_20_1000_4 1000 25 1280
hill_climber knapPI_11_20_1000_4 1000 26 1400
hill_climber knapPI_11_20_1000_4 1000 27 1280
hill_climber knapPI_11_20_1000_4 1000 28 1400
hill_climber knapPI_11_20_1000_4 1000 29 1440
hill_climber knapPI_11_20_1000_4 1000 30 1400
hill_climber knapPI_11_20_1000_4 1000 31 1200
hill_climber knapPI_11_20_1000_4 1000 32 1360
hill_climber knapPI_11_20_1000_4 1000 33 1400
hill_climber knapPI_11_20_1000_4 1000 34 1280
hill_climber knapPI_11_20_1000_4 1000 35 1360
hill_climber knapPI_11_20_1000_4 1000 36 1200
hill_climber knapPI_11_20_1000_4 1000 37 1280
hill_climber knapPI_11_20_1000_4 1000 38 1280
hill_climber knapPI_11_20_1000_4 1000 39 1160
hill_climber knapPI_11_20_1000_4 1000 40 1400
hill_climber knapPI_11_20_1000_4 1000 41 1320
hill_climber knapPI_11_20_1000_4 1000 42 1320
hill_climber knapPI_11_20_1000_4 1000 43 1400
hill_climber knapPI_11_20_1000_4 1000 44 1360
hill_climber knapPI_11_20_1000_4 1000 45 1360
hill_climber knapPI_11_20_1000_4 1000 46 1360
hill_climber knapPI_11_20_1000_4 1000 47 1320
hill_climber knapPI_11_20_1000_4 1000 48 1400
hill_climber knapPI_11_20_1000_4 1000 49 1160
hill_climber knapPI_11_20_1000_4 1000 50 1360
hill_climber knapPI_11_20_1000_4 1000 51 1320
hill_climber knapPI_11_20_1000_4 1000 52 1320
hill_climber knapPI_11_20_1000_4 1000 53 1360
hill_climber knapPI_11_20_1000_4 1000 54 1200
hill_climber knapPI_11_20_1000_4 1000 55 1360
hill_climber knapPI_11_20_1000_4 1000 56 1200
hill_climber knapPI_11_20_1000_4 1000 57 1320
hill_climber knapPI_11_20_1000_4 1000 58 1120
hill_climber knapPI_11_20_1000_4 1000 59 1080
hill_climber knapPI_11_20_1000_4 1000 60 1400
hill_climber knapPI_11_20_1000_4 1000 61 1280
hill_climber knapPI_11_20_1000_4 1000 62 1280
hill_climber knapPI_11_20_1000_4 1000 63 1400
hill_climber knapPI_11_20_1000_4 1000 64 1400
hill_climber knapPI_11_20_1000_4 1000 65 1360
hill_climber knapPI_11_20_1000_4 1000 66 1160
hill_climber knapPI_11_20_1000_4 1000 67 1360
hill_climber knapPI_11_20_1000_4 1000 68 1200
hill_climber knapPI_11_20_1000_4 1000 69 1360
hill_climber knapPI_11_20_1000_4 1000 70 1280
hill_climber knapPI_11_20_1000_4 1000 71 1400
hill_climber knapPI_11_20_1000_4 1000 72 1320
hill_climber knapPI_11_20_1000_4 1000 73 1240
hill_climber knapPI_11_20_1000_4 1000 74 1400
hill_climber knapPI_11_20_1000_4 1000 75 1280
hill_climber knapPI_11_20_1000_4 1000 76 1320
hill_climber knapPI_11_20_1000_4 1000 77 1360
hill_climber knapPI_11_20_1000_4 1000 78 1200
hill_climber knapPI_11_20_1000_4 1000 79 1200
hill_climber knapPI_11_20_1000_4 1000 80 1360
hill_climber knapPI_11_20_1000_4 1000 81 1120
hill_climber knapPI_11_20_1000_4 1000 82 1360
hill_climber knapPI_11_20_1000_4 1000 83 1200
hill_climber knapPI_11_20_1000_4 1000 84 1440
hill_climber knapPI_11_20_1000_4 1000 85 1360
hill_climber knapPI_11_20_1000_4 1000 86 1200
hill_climber knapPI_11_20_1000_4 1000 87 1320
hill_climber knapPI_11_20_1000_4 1000 88 1320
hill_climber knapPI_11_20_1000_4 1000 89 1320
hill_climber knapPI_11_20_1000_4 1000 90 1320
hill_climber knapPI_11_20_1000_4 1000 91 1360
hill_climber knapPI_11_20_1000_4 1000 92 1400
hill_climber knapPI_11_20_1000_4 1000 93 1120
hill_climber knapPI_11_20_1000_4 1000 94 1400
hill_climber knapPI_11_20_1000_4 1000 95 1320
hill_climber knapPI_11_20_1000_4 1000 96 1320
hill_climber knapPI_11_20_1000_4 1000 97 1200
hill_climber knapPI_11_20_1000_4 1000 98 1200
hill_climber knapPI_11_20_1000_4 1000 99 1280
hill_climber knapPI_13_20_1000_4 1000 0 881
hill_climber knapPI_13_20_1000_4 1000 1 889
hill_climber knapPI_13_20_1000_4 1000 2 907
hill_climber knapPI_13_20_1000_4 1000 3 907
hill_climber knapPI_13_20_1000_4 1000 4 889
hill_climber knapPI_13_20_1000_4 1000 5 907
hill_climber knapPI_13_20_1000_4 1000 6 872
hill_climber knapPI_13_20_1000_4 1000 7 889
hill_climber knapPI_13_20_1000_4 1000 8 889
hill_climber knapPI_13_20_1000_4 1000 9 907
hill_climber knapPI_13_20_1000_4 1000 10 907
hill_climber knapPI_13_20_1000_4 1000 11 890
hill_climber knapPI_13_20_1000_4 1000 12 845
hill_climber knapPI_13_20_1000_4 1000 13 889
hill_climber knapPI_13_20_1000_4 1000 14 889
hill_climber knapPI_13_20_1000_4 1000 15 863
hill_climber knapPI_13_20_1000_4 1000 16 907
hill_climber knapPI_13_20_1000_4 1000 17 907
hill_climber knapPI_13_20_1000_4 1000 18 889
hill_climber knapPI_13_20_1000_4 1000 19 907
hill_climber knapPI_13_20_1000_4 1000 20 907
hill_climber knapPI_13_20_1000_4 1000 21 845
hill_climber knapPI_13_20_1000_4 1000 22 880
hill_climber knapPI_13_20_1000_4 1000 23 907
hill_climber knapPI_13_20_1000_4 1000 24 889
hill_climber knapPI_13_20_1000_4 1000 25 872
hill_climber knapPI_13_20_1000_4 1000 26 889
hill_climber knapPI_13_20_1000_4 1000 27 889
hill_climber knapPI_13_20_1000_4 1000 28 872
hill_climber knapPI_13_20_1000_4 1000 29 889
hill_climber knapPI_13_20_1000_4 1000 30 907
hill_climber knapPI_13_20_1000_4 1000 31 907
hill_climber knapPI_13_20_1000_4 1000 32 845
hill_climber knapPI_13_20_1000_4 1000 33 907
hill_climber knapPI_13_20_1000_4 1000 34 889
hill_climber knapPI_13_20_1000_4 1000 35 889
hill_climber knapPI_13_20_1000_4 1000 36 907
hill_climber knapPI_13_20_1000_4 1000 37 907
hill_climber knapPI_13_20_1000_4 1000 38 907
hill_climber knapPI_13_20_1000_4 1000 39 889
hill_climber knapPI_13_20_1000_4 1000 40 907
hill_climber knapPI_13_20_1000_4 1000 41 889
hill_climber knapPI_13_20_1000_4 1000 42 890
hill_climber knapPI_13_20_1000_4 1000 43 889
hill_climber knapPI_13_20_1000_4 1000 44 845
hill_climber knapPI_13_20_1000_4 1000 45 889
hill_climber knapPI_13_20_1000_4 1000 46 889
hill_climber knapPI_13_20_1000_4 1000 47 889
hill_climber knapPI_13_20_1000_4 1000 48 907
hill_climber knapPI_13_20_1000_4 1000 49 889
hill_climber knapPI_13_20_1000_4 1000 50 907
hill_climber knapPI_13_20_1000_4 1000 51 889
hill_climber knapPI_13_20_1000_4 1000 52 890
hill_climber knapPI_13_20_1000_4 1000 53 890
hill_climber knapPI_13_20_1000_4 1000 54 880
hill_climber knapPI_13_20_1000_4 1000 55 889
hill_climber knapPI_13_20_1000_4 1000 56 881
hill_climber knapPI_13_20_1000_4 1000 57 907
hill_climber knapPI_13_20_1000_4 1000 58 889
hill_climber knapPI_13_20_1000_4 1000 59 890
hill_climber knapPI_13_20_1000_4 1000 60 889
hill_climber knapPI_13_20_1000_4 1000 61 889
hill_climber knapPI_13_20_1000_4 1000 62 889
hill_climber knapPI_13_20_1000_4 1000 63 889
hill_climber knapPI_13_20_1000_4 1000 64 889
hill_climber knapPI_13_20_1000_4 1000 65 845
hill_climber knapPI_13_20_1000_4 1000 66 872
hill_climber knapPI_13_20_1000_4 1000 67 889
hill_climber knapPI_13_20_1000_4 1000 68 872
hill_climber knapPI_13_20_1000_4 1000 69 872
hill_climber knapPI_13_20_1000_4 1000 70 889
hill_climber knapPI_13_20_1000_4 1000 71 872
hill_climber knapPI_13_20_1000_4 1000 72 881
hill_climber knapPI_13_20_1000_4 1000 73 890
hill_climber knapPI_13_20_1000_4 1000 74 889
hill_climber knapPI_13_20_1000_4 1000 75 881
hill_climber knapPI_13_20_1000_4 1000 76 889
hill_climber knapPI_13_20_1000_4 1000 77 907
hill_climber knapPI_13_20_1000_4 1000 78 872
hill_climber knapPI_13_20_1000_4 1000 79 889
hill_climber knapPI_13_20_1000_4 1000 80 889
hill_climber knapPI_13_20_1000_4 1000 81 889
hill_climber knapPI_13_20_1000_4 1000 82 889
hill_climber knapPI_13_20_1000_4 1000 83 889
hill_climber knapPI_13_20_1000_4 1000 84 863
hill_climber knapPI_13_20_1000_4 1000 85 907
hill_climber knapPI_13_20_1000_4 1000 86 845
hill_climber knapPI_13_20_1000_4 1000 87 889
hill_climber knapPI_13_20_1000_4 1000 88 889
hill_climber knapPI_13_20_1000_4 1000 89 889
hill_climber knapPI_13_20_1000_4 1000 90 889
hill_climber knapPI_13_20_1000_4 1000 91 890
hill_climber knapPI_13_20_1000_4 1000 92 881
hill_climber knapPI_13_20_1000_4 1000 93 889
hill_climber knapPI_13_20_1000_4 1000 94 872
hill_climber knapPI_13_20_1000_4 1000 95 907
hill_climber knapPI_13_20_1000_4 1000 96 889
hill_climber knapPI_13_20_1000_4 1000 97 890
hill_climber knapPI_13_20_1000_4 1000 98 880
hill_climber knapPI_13_20_1000_4 1000 99 889
hill_climber knapPI_16_20_1000_4 1000 0 2557
hill_climber knapPI_16_20_1000_4 1000 1 2538
hill_climber knapPI_16_20_1000_4 1000 2 2402
hill_climber knapPI_16_20_1000_4 1000 3 2557
hill_climber knapPI_16_20_1000_4 1000 4 2682
hill_climber knapPI_16_20_1000_4 1000 5 2532
hill_climber knapPI_16_20_1000_4 1000 6 2597
hill_climber knapPI_16_20_1000_4 1000 7 2651
hill_climber knapPI_16_20_1000_4 1000 8 2593
hill_climber knapPI_16_20_1000_4 1000 9 1947
hill_climber knapPI_16_20_1000_4 1000 10 2626
hill_climber knapPI_16_20_1000_4 1000 11 2272
hill_climber knapPI_16_20_1000_4 1000 12 2290
hill_climber knapPI_16_20_1000_4 1000 13 1858
hill_climber knapPI_16_20_1000_4 1000 14 2582
hill_climber knapPI_16_20_1000_4 1000 15 2550
hill_climber knapPI_16_20_1000_4 1000 16 2593
hill_climber knapPI_16_20_1000_4 1000 17 2438
hill_climber knapPI_16_20_1000_4 1000 18 2893
hill_climber knapPI_16_20_1000_4 1000 19 2449
hill_climber knapPI_16_20_1000_4 1000 20 2538
hill_climber knapPI_16_20_1000_4 1000 21 2026
hill_climber knapPI_16_20_1000_4 1000 22 2203
hill_climber knapPI_16_20_1000_4 1000 23 2528
hill_climber knapPI_16_20_1000_4 1000 24 2593
hill_climber knapPI_16_20_1000_4 1000 25 2550
hill_climber knapPI_16_20_1000_4 1000 26 2388
hill_climber knapPI_16_20_1000_4 1000 27 2099
hill_climber knapPI_16_20_1000_4 1000 28 2485
hill_climber knapPI_16_20_1000_4 1000 29 2098
hill_climber knapPI_16_20_1000_4 1000 30 2550
hill_climber knapPI_16_20_1000_4 1000 31 2159
hill_climber knapPI_16_20_1000_4 1000 32 2525
hill_climber knapPI_16_20_1000_4 1000 33 2893
hill_climber knapPI_16_20_1000_4 1000 34 2651
hill_climber knapPI_16_20_1000_4 1000 35 2285
hill_climber knapPI_16_20_1000_4 1000 36 2893
hill_climber knapPI_16_20_1000_4 1000 37 2575
hill_climber knapPI_16_20_1000_4 1000 38 2586
hill_climber knapPI_16_20_1000_4 1000 39 2557
hill_climber knapPI_16_20_1000_4 1000 40 1864
hill_climber knapPI_16_20_1000_4 1000 41 2542
hill_climber knapPI_16_20_1000_4 1000 42 1729
hill_climber knapPI_16_20_1000_4 1000 43 2597
hill_climber knapPI_16_20_1000_4 1000 44 2453
hill_climber knapPI_16_20_1000_4 1000 45 2557
hill_climber knapPI_16_20_1000_4 1000 46 2206
hill_climber knapPI_16_20_1000_4 1000 47 2453
hill_climber knapPI_16_20_1000_4 1000 48 2651
hill_climber knapPI_16_20_1000_4 1000 49 2532
hill_climber knapPI_16_20_1000_4 1000 50 2597
hill_climber knapPI_16_20_1000_4 1000 51 1947
hill_climber knapPI_16_20_1000_4 1000 52 2538
hill_climber knapPI_16_20_1000_4 1000 53 2528
hill_climber knapPI_16_20_1000_4 1000 54 2531
hill_climber knapPI_16_20_1000_4 1000 55 2557
hill_climber knapPI_16_20_1000_4 1000 56 2893
hill_climber knapPI_16_20_1000_4 1000 57 2597
hill_climber knapPI_16_20_1000_4 1000 58 2557
hill_climber knapPI_16_20_1000_4 1000 59 2217
hill_climber knapPI_16_20_1000_4 1000 60 2675
hill_climber knapPI_16_20_1000_4 1000 61 2597
hill_climber knapPI_16_20_1000_4 1000 62 2296
hill_climber knapPI_16_20_1000_4 1000 63 2485
hill_climber knapPI_16_20_1000_4 1000 64 2597
hill_climber knapPI_16_20_1000_4 1000 65 2217
hill_climber knapPI_16_20_1000_4 1000 66 2099
hill_climber knapPI_16_20_1000_4 1000 67 2864
hill_climber knapPI_16_20_1000_4 1000 68 2290
hill_climber knapPI_16_20_1000_4 1000 69 2593
hill_climber knapPI_16_20_1000_4 1000 70 2557
hill_climber knapPI_16_20_1000_4 1000 71 2217
hill_climber knapPI_16_20_1000_4 1000 72 2893
hill_climber knapPI_16_20_1000_4 1000 73 2214
hill_climber knapPI_16_20_1000_4 1000 74 2539
hill_climber knapPI_16_20_1000_4 1000 75 2597
hill_climber knapPI_16_20_1000_4 1000 76 2316
hill_climber knapPI_16_20_1000_4 1000 77 2586
hill_climber knapPI_16_20_1000_4 1000 78 2893
hill_climber knapPI_16_20_1000_4 1000 79 2864
hill_climber knapPI_16_20_1000_4 1000 80 2532
hill_climber knapPI_16_20_1000_4 1000 81 2593
hill_climber knapPI_16_20_1000_4 1000 82 2303
hill_climber knapPI_16_20_1000_4 1000 83 2467
hill_climber knapPI_16_20_1000_4 1000 84 2285
hill_climber knapPI_16_20_1000_4 1000 85 2586
hill_climber knapPI_16_20_1000_4 1000 86 2516
hill_climber knapPI_16_20_1000_4 1000 87 2682
hill_climber knapPI_16_20_1000_4 1000 88 2557
hill_climber knapPI_16_20_1000_4 1000 89 2586
hill_climber knapPI_16_20_1000_4 1000 90 2075
hill_climber knapPI_16_20_1000_4 1000 91 2557
hill_climber knapPI_16_20_1000_4 1000 92 2557
hill_climber knapPI_16_20_1000_4 1000 93 2442
hill_climber knapPI_16_20_1000_4 1000 94 2098
hill_climber knapPI_16_20_1000_4 1000 95 2217
hill_climber knapPI_16_20_1000_4 1000 96 2453
hill_climber knapPI_16_20_1000_4 1000 97 2682
hill_climber knapPI_16_20_1000_4 1000 98 2651
hill_climber knapPI_16_20_1000_4 1000 99 2163
hill_climber knapPI_11_200_1000_4 1000 0 4020
hill_climber knapPI_11_200_1000_4 1000 1 -4713
hill_climber knapPI_11_200_1000_4 1000 2 4940
hill_climber knapPI_11_200_1000_4 1000 3 4500
hill_climber knapPI_11_200_1000_4 1000 4 4180
hill_climber knapPI_11_200_1000_4 1000 5 4220
hill_climber knapPI_11_200_1000_4 1000 6 -5742
hill_climber knapPI_11_200_1000_4 1000 7 -5542
hill_climber knapPI_11_200_1000_4 1000 8 4540
hill_climber knapPI_11_200_1000_4 1000 9 -5121
hill_climber knapPI_11_200_1000_4 1000 10 4220
hill_climber knapPI_11_200_1000_4 1000 11 4540
hill_climber knapPI_11_200_1000_4 1000 12 4700
hill_climber knapPI_11_200_1000_4 1000 13 4260
hill_climber knapPI_11_200_1000_4 1000 14 4540
hill_climber knapPI_11_200_1000_4 1000 15 4580
hill_climber knapPI_11_200_1000_4 1000 16 4180
hill_climber knapPI_11_200_1000_4 1000 17 -5122
hill_climber knapPI_11_200_1000_4 1000 18 4500
hill_climber knapPI_11_200_1000_4 1000 19 4900
hill_climber knapPI_11_200_1000_4 1000 20 -5197
hill_climber knapPI_11_200_1000_4 1000 21 4540
hill_climber knapPI_11_200_1000_4 1000 22 -5542
hill_climber knapPI_11_200_1000_4 1000 23 4340
hill_climber knapPI_11_200_1000_4 1000 24 -5257
hill_climber knapPI_11_200_1000_4 1000 25 4200
hill_climber knapPI_11_200_1000_4 1000 26 4300
